100, 100, 44, 43
100, 100, 43, 41
100, 100, 44, 44
100, 100, 43, 42
100, 100, 42, 41
-100, -100, 44, 44
-100, -100, 22, 21
-100, -100, -9, -11
-100, -100, -23, -24
-100, -100, -31, -31
-100, -100, -36, -37
-100, -100, -37, -37
-100, -100, -40, -41
-100, -100, -40, -40
-100, -100, -42, -42
-100, -100, -40, -41
-100, -100, -41, -41
-100, -100, -42, -43
-100, -100, -42, -41
-100, -100, -42, -43
-100, -100, -42, -42
-100, -100, -41, -41
-100, -100, -43, -44
-100, -100, -42, -41
-100, -100, -43, -44
-100, -100, -42, -42
-100, -100, -43, -44
-100, -100, -43, -43
-100, -100, -42, -42
-100, -100, -43, -44
-100, -100, -42, -42
-100, -100, -43, -44
-100, -100, -42, -42
-100, -100, -42, -42
-100, -100, -43, -44
-100, -100, -42, -42
-100, -100, -44, -45
-100, -100, -42, -42
-100, -100, -42, -42
-100, -100, -43, -44
-100, -100, -42, -42
-100, -100, -44, -44
-100, -100, -42, -42
-100, -100, -44, -45
-100, -100, -43, -44
90, 90, -42, -42
90, 90, -23, -23
90, 90, 7, 7
90, 90, 22, 21
90, 90, 27, 27
90, 90, 32, 31
90, 90, 34, 35
90, 90, 35, 34
90, 90, 37, 37
90, 90, 36, 35
90, 90, 37, 36
90, 90, 38, 38
90, 90, 37, 37
90, 90, 39, 37
90, 90, 37, 37
90, 90, 39, 39
90, 90, 37, 36
90, 90, 38, 37
90, 90, 39, 39
90, 90, 37, 37
90, 90, 39, 38
90, 90, 38, 37
90, 90, 38, 38
90, 90, 39, 38
90, 90, 38, 37
90, 90, 39, 39
90, 90, 38, 37
90, 90, 39, 39
90, 90, 39, 39
90, 90, 38, 37
90, 90, 40, 38
90, 90, 37, 37
90, 90, 40, 39
90, 90, 37, 37
90, 90, 38, 37
90, 90, 39, 39
90, 90, 38, 37
90, 90, 39, 39
90, 90, 38, 37
90, 90, 38, 37
-90, -90, 39, 39
-90, -90, 19, 19
-90, -90, -9, -10
-90, -90, -21, -22
-90, -90, -29, -29
-90, -90, -32, -33
-90, -90, -34, -34
-90, -90, -36, -36
-90, -90, -35, -35
-90, -90, -37, -38
-90, -90, -36, -36
-90, -90, -37, -36
-90, -90, -38, -39
-90, -90, -37, -36
-90, -90, -38, -39
-90, -90, -37, -37
-90, -90, -37, -37
-90, -90, -39, -39
-90, -90, -37, -37
-90, -90, -39, -39
-90, -90, -37, -37
-90, -90, -39, -39
-90, -90, -37, -37
-90, -90, -37, -38
-90, -90, -39, -39
-90, -90, -37, -37
-90, -90, -39, -39
-90, -90, -38, -38
-90, -90, -37, -37
-90, -90, -39, -39
-90, -90, -38, -38
-90, -90, -39, -39
-90, -90, -37, -38
-90, -90, -39, -39
-90, -90, -40, -39
-90, -90, -37, -38
-90, -90, -39, -39
-90, -90, -38, -38
-90, -90, -39, -39
-90, -90, -37, -38
80, 80, -38, -38
80, 80, -20, -20
80, 80, 7, 7
80, 80, 20, 19
80, 80, 24, 24
80, 80, 28, 28
80, 80, 31, 30
80, 80, 30, 30
80, 80, 33, 32
80, 80, 31, 31
80, 80, 34, 33
80, 80, 33, 33
80, 80, 32, 32
80, 80, 34, 33
80, 80, 33, 32
80, 80, 34, 33
80, 80, 32, 32
80, 80, 33, 33
80, 80, 34, 33
80, 80, 33, 33
80, 80, 34, 33
80, 80, 33, 33
80, 80, 33, 32
80, 80, 35, 34
80, 80, 32, 33
80, 80, 35, 34
80, 80, 33, 32
80, 80, 34, 34
80, 80, 33, 33
80, 80, 33, 33
80, 80, 35, 34
80, 80, 33, 33
80, 80, 35, 34
80, 80, 33, 33
80, 80, 33, 32
80, 80, 34, 34
80, 80, 34, 33
80, 80, 35, 34
80, 80, 33, 33
80, 80, 34, 34
-80, -80, 35, 34
-80, -80, 16, 16
-80, -80, -8, -8
-80, -80, -19, -19
-80, -80, -26, -26
-80, -80, -27, -28
-80, -80, -29, -29
-80, -80, -32, -32
-80, -80, -31, -31
-80, -80, -33, -34
-80, -80, -31, -32
-80, -80, -32, -32
-80, -80, -33, -33
-80, -80, -33, -33
-80, -80, -33, -34
-80, -80, -32, -32
-80, -80, -34, -34
-80, -80, -34, -34
-80, -80, -33, -33
-80, -80, -34, -34
-80, -80, -32, -33
-80, -80, -34, -34
-80, -80, -33, -33
-80, -80, -33, -33
-80, -80, -33, -35
-80, -80, -33, -33
-80, -80, -34, -34
-80, -80, -33, -33
-80, -80, -33, -33
-80, -80, -34, -34
-80, -80, -33, -34
-80, -80, -34, -34
-80, -80, -33, -33
-80, -80, -34, -35
-80, -80, -33, -33
-80, -80, -33, -33
-80, -80, -35, -35
-80, -80, -33, -33
-80, -80, -34, -35
-80, -80, -33, -33
70, 70, -33, -33
70, 70, -17, -18
70, 70, 6, 6
70, 70, 17, 16
70, 70, 21, 21
70, 70, 25, 24
70, 70, 26, 27
70, 70, 27, 26
70, 70, 28, 27
70, 70, 27, 27
70, 70, 29, 29
70, 70, 28, 27
70, 70, 27, 27
70, 70, 29, 29
70, 70, 29, 28
70, 70, 29, 28
70, 70, 28, 28
70, 70, 28, 28
70, 70, 30, 28
70, 70, 28, 28
70, 70, 30, 29
70, 70, 28, 28
70, 70, 30, 29
70, 70, 29, 30
70, 70, 29, 27
70, 70, 29, 30
70, 70, 29, 27
70, 70, 29, 30
70, 70, 29, 28
70, 70, 29, 28
70, 70, 29, 29
70, 70, 29, 28
70, 70, 30, 29
70, 70, 28, 29
70, 70, 29, 28
70, 70, 30, 29
70, 70, 28, 28
70, 70, 30, 29
70, 70, 29, 29
70, 70, 30, 29
-70, -70, 28, 28
-70, -70, 14, 13
-70, -70, -7, -8
-70, -70, -16, -16
-70, -70, -23, -23
-70, -70, -24, -24
-70, -70, -25, -25
-70, -70, -27, -28
-70, -70, -27, -26
-70, -70, -28, -29
-70, -70, -27, -27
-70, -70, -29, -29
-70, -70, -29, -29
-70, -70, -27, -27
-70, -70, -29, -29
-70, -70, -28, -28
-70, -70, -29, -29
-70, -70, -29, -28
-70, -70, -28, -28
-70, -70, -29, -29
-70, -70, -28, -28
-70, -70, -30, -29
-70, -70, -28, -29
-70, -70, -28, -28
-70, -70, -30, -29
-70, -70, -28, -29
-70, -70, -30, -29
-70, -70, -28, -28
-70, -70, -30, -30
-70, -70, -29, -29
-70, -70, -29, -29
-70, -70, -30, -29
-70, -70, -28, -29
-70, -70, -30, -29
-70, -70, -28, -29
-70, -70, -29, -28
-70, -70, -30, -30
-70, -70, -28, -29
-70, -70, -30, -29
-70, -70, -29, -29
60, 60, -29, -29
60, 60, -14, -14
60, 60, 4, 5
60, 60, 14, 13
60, 60, 18, 18
60, 60, 21, 21
60, 60, 22, 21
60, 60, 22, 22
60, 60, 24, 23
60, 60, 23, 23
60, 60, 24, 23
60, 60, 23, 23
60, 60, 23, 23
60, 60, 25, 24
60, 60, 24, 23
60, 60, 24, 24
60, 60, 24, 24
60, 60, 25, 24
60, 60, 25, 24
60, 60, 23, 23
60, 60, 25, 25
60, 60, 24, 23
60, 60, 25, 25
60, 60, 24, 24
60, 60, 24, 23
60, 60, 25, 25
60, 60, 24, 24
60, 60, 25, 24
60, 60, 24, 24
60, 60, 24, 24
60, 60, 25, 25
60, 60, 24, 23
60, 60, 25, 25
60, 60, 24, 24
60, 60, 25, 25
60, 60, 25, 24
60, 60, 25, 24
60, 60, 25, 25
60, 60, 24, 24
60, 60, 25, 24
-60, -60, 24, 24
-60, -60, 11, 11
-60, -60, -7, -7
-60, -60, -14, -14
-60, -60, -19, -18
-60, -60, -20, -21
-60, -60, -22, -21
-60, -60, -23, -24
-60, -60, -23, -22
-60, -60, -24, -24
-60, -60, -22, -23
-60, -60, -25, -24
-60, -60, -23, -23
-60, -60, -23, -23
-60, -60, -25, -25
-60, -60, -23, -23
-60, -60, -25, -24
-60, -60, -23, -24
-60, -60, -24, -23
-60, -60, -25, -25
-60, -60, -24, -23
-60, -60, -25, -25
-60, -60, -23, -23
-60, -60, -25, -25
-60, -60, -25, -25
-60, -60, -24, -24
-60, -60, -25, -24
-60, -60, -24, -24
-60, -60, -25, -25
-60, -60, -24, -24
-60, -60, -24, -24
-60, -60, -25, -25
-60, -60, -24, -24
-60, -60, -25, -25
-60, -60, -24, -24
-60, -60, -24, -24
-60, -60, -25, -25
-60, -60, -24, -24
-60, -60, -25, -25
-60, -60, -25, -24
50, 50, -25, -25
50, 50, -12, -12
50, 50, 4, 4
50, 50, 12, 11
50, 50, 14, 14
50, 50, 18, 17
50, 50, 17, 17
50, 50, 18, 17
50, 50, 19, 20
50, 50, 19, 18
50, 50, 20, 19
50, 50, 19, 19
50, 50, 19, 18
50, 50, 19, 20
50, 50, 19, 18
50, 50, 20, 20
50, 50, 19, 19
50, 50, 21, 19
50, 50, 19, 19
50, 50, 19, 19
50, 50, 20, 20
50, 50, 20, 19
50, 50, 20, 20
50, 50, 19, 19
50, 50, 19, 19
50, 50, 21, 20
50, 50, 19, 19
50, 50, 21, 20
50, 50, 19, 19
50, 50, 20, 20
50, 50, 21, 21
50, 50, 19, 19
50, 50, 21, 20
50, 50, 19, 19
50, 50, 21, 20
50, 50, 19, 20
50, 50, 20, 19
50, 50, 20, 20
50, 50, 20, 19
50, 50, 21, 20
-50, -50, 19, 20
-50, -50, 9, 8
-50, -50, -5, -5
-50, -50, -12, -12
-50, -50, -16, -15
-50, -50, -16, -17
-50, -50, -18, -18
-50, -50, -19, -19
-50, -50, -18, -18
-50, -50, -20, -20
-50, -50, -18, -18
-50, -50, -20, -20
-50, -50, -19, -18
-50, -50, -19, -19
-50, -50, -20, -20
-50, -50, -19, -19
-50, -50, -20, -19
-50, -50, -19, -19
-50, -50, -19, -19
-50, -50, -20, -20
-50, -50, -20, -19
-50, -50, -20, -20
-50, -50, -19, -19
-50, -50, -20, -20
-50, -50, -20, -19
-50, -50, -19, -19
-50, -50, -20, -20
-50, -50, -20, -20
-50, -50, -20, -20
-50, -50, -20, -19
-50, -50, -19, -19
-50, -50, -21, -20
-50, -50, -19, -19
-50, -50, -20, -21
-50, -50, -20, -19
-50, -50, -21, -20
-50, -50, -20, -20
-50, -50, -20, -20
-50, -50, -20, -20
-50, -50, -19, -20
40, 40, -21, -20
40, 40, -10, -9
40, 40, 3, 3
40, 40, 9, 9
40, 40, 11, 11
40, 40, 13, 13
40, 40, 14, 13
40, 40, 14, 14
40, 40, 15, 15
40, 40, 14, 14
40, 40, 15, 15
40, 40, 15, 14
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 14
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 14
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 14
40, 40, 15, 15
40, 40, 16, 15
40, 40, 15, 15
40, 40, 15, 15
40, 40, 15, 15
40, 40, 16, 16
40, 40, 15, 14
40, 40, 14, 15
40, 40, 16, 15
40, 40, 15, 15
40, 40, 16, 15
40, 40, 15, 15
40, 40, 14, 15
40, 40, 16, 16
40, 40, 15, 14
40, 40, 16, 16
-40, -40, 15, 15
-40, -40, 6, 6
-40, -40, -5, -6
-40, -40, -9, -9
-40, -40, -12, -12
-40, -40, -13, -12
-40, -40, -14, -15
-40, -40, -14, -13
-40, -40, -14, -15
-40, -40, -15, -14
-40, -40, -14, -15
-40, -40, -15, -15
-40, -40, -15, -14
-40, -40, -14, -15
-40, -40, -15, -14
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -15, -14
-40, -40, -15, -15
-40, -40, -16, -15
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -15, -14
-40, -40, -15, -15
-40, -40, -16, -15
-40, -40, -14, -15
-40, -40, -16, -15
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -15, -15
-40, -40, -16, -15
-40, -40, -15, -15
-40, -40, -16, -15
-40, -40, -14, -15
-40, -40, -15, -15
-40, -40, -16, -15
-40, -40, -15, -15
30, 30, -16, -16
30, 30, -7, -7
30, 30, 2, 2
30, 30, 7, 5
30, 30, 7, 7
30, 30, 9, 9
30, 30, 10, 9
30, 30, 10, 10
30, 30, 10, 10
30, 30, 10, 10
30, 30, 11, 10
30, 30, 10, 10
30, 30, 10, 10
30, 30, 11, 10
30, 30, 10, 10
30, 30, 10, 10
30, 30, 11, 10
30, 30, 10, 11
30, 30, 10, 10
30, 30, 11, 10
30, 30, 10, 10
30, 30, 11, 10
30, 30, 10, 11
30, 30, 11, 10
30, 30, 11, 10
30, 30, 10, 11
30, 30, 10, 10
30, 30, 11, 10
30, 30, 11, 10
30, 30, 10, 11
30, 30, 11, 10
30, 30, 10, 10
30, 30, 11, 10
30, 30, 11, 11
30, 30, 10, 10
30, 30, 11, 10
30, 30, 10, 11
30, 30, 11, 10
30, 30, 11, 10
30, 30, 10, 11
-30, -30, 11, 10
-30, -30, 3, 4
-30, -30, -4, -4
-30, -30, -7, -6
-30, -30, -9, -8
-30, -30, -9, -9
-30, -30, -10, -10
-30, -30, -9, -10
-30, -30, -11, -9
-30, -30, -10, -11
-30, -30, -10, -10
-30, -30, -10, -10
-30, -30, -10, -10
-30, -30, -11, -10
-30, -30, -10, -11
-30, -30, -11, -10
-30, -30, -10, -10
-30, -30, -10, -10
-30, -30, -11, -11
-30, -30, -10, -10
-30, -30, -10, -10
-30, -30, -11, -11
-30, -30, -10, -10
-30, -30, -11, -10
-30, -30, -10, -10
-30, -30, -11, -11
-30, -30, -10, -10
-30, -30, -11, -10
-30, -30, -10, -11
-30, -30, -10, -10
-30, -30, -11, -11
-30, -30, -11, -10
-30, -30, -10, -11
-30, -30, -11, -10
-30, -30, -10, -11
-30, -30, -11, -10
-30, -30, -11, -10
-30, -30, -10, -11
-30, -30, -11, -10
-30, -30, -10, -11
20, 20, -11, -10
20, 20, -4, -5
20, 20, 2, 3
20, 20, 4, 4
20, 20, 4, 5
20, 20, 5, 5
20, 20, 6, 5
20, 20, 5, 5
20, 20, 5, 5
20, 20, 6, 6
20, 20, 5, 5
20, 20, 6, 5
20, 20, 5, 6
20, 20, 6, 5
20, 20, 5, 6
20, 20, 6, 5
20, 20, 5, 6
20, 20, 6, 5
20, 20, 5, 6
20, 20, 6, 5
20, 20, 6, 6
20, 20, 5, 5
20, 20, 6, 6
20, 20, 6, 5
20, 20, 6, 6
20, 20, 5, 5
20, 20, 5, 6
20, 20, 6, 5
20, 20, 5, 6
20, 20, 6, 5
20, 20, 6, 6
20, 20, 5, 5
20, 20, 6, 5
20, 20, 5, 6
20, 20, 6, 6
20, 20, 6, 5
20, 20, 6, 6
20, 20, 5, 5
20, 20, 6, 6
20, 20, 6, 6
-20, -20, 5, 5
-20, -20, 2, 1
-20, -20, -1, -2
-20, -20, -4, -4
-20, -20, -4, -5
-20, -20, -5, -5
-20, -20, -5, -5
-20, -20, -5, -5
-20, -20, -6, -5
-20, -20, -5, -6
-20, -20, -6, -5
-20, -20, -5, -6
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -5
-20, -20, -6, -6
-20, -20, -5, -6
-20, -20, -6, -5
-20, -20, -5, -6
-20, -20, -6, -5
-20, -20, -5, -6
10, 10, -6, -6
10, 10, -2, -2
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
10, 10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
-10, -10, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
